employee_id,fullname,nip,company_id,area_id,position_id,department_id,division_id,directorate_id,grade_id,education_id,major_id,years_of_service_months
EMP101724,Dwi Tri Subekti,178443,2,4,2,5,2,3,3,1,1,2
EMP101725,Bayu Ganesha Ananda,664507,1,2,3,3,1,2,2,4,1,29
EMP101726,Dimas Anggara,201608,1,3,4,3,3,1,1,2,5,80
EMP101727,Rendra Kusuma Subekti,833861,1,1,4,4,4,3,1,2,2,26
EMP101728,Hana Ganesha Pradana,189452,1,2,1,1,5,3,1,1,5,56
EMP101729,Oktavia Wijaya,156965,2,3,5,6,4,3,2,4,4,32
EMP101730,Indra Salsabila,817484,2,4,6,3,2,1,2,4,1,38
EMP101731,Fajar Rohman,634007,2,1,3,2,5,1,3,4,6,85
EMP101732,Oka Siregar,619282,4,2,5,5,5,2,2,3,4,47
EMP101733,Galih Yudhistira Situmorang,671861,3,4,3,4,1,2,2,1,5,23
EMP101734,Utami Adi Setiawan,294478,1,2,5,1,5,2,2,1,6,62
EMP101735,Citra Fadillah Saputra,697039,2,2,6,4,4,2,3,1,4,66
EMP101736,Novi Lestari Pamungkas,462905,4,2,4,6,4,3,2,1,1,73
EMP101737,Oktavia Halim Lestari,321101,3,2,1,2,4,2,2,4,2,48
EMP101738,Anisa Kusuma Hidayat,916519,3,3,2,2,5,2,1,3,4,61
EMP101739,Wulan Rahmawati,300794,1,4,1,3,4,1,2,3,1,61
EMP101740,Hadi Setiawan,853760,3,4,5,1,3,1,2,4,6,56
EMP101741,Satya Indrawan,764453,2,2,4,5,5,3,2,2,4,113
EMP101742,Arif Ridwan,765830,1,1,2,6,4,2,1,1,5,43
EMP101743,Iman Setiawan,539698,3,3,2,1,5,1,2,2,3,12
EMP101744,Putri Saputra Saputra,721837,3,3,2,6,2,1,1,3,1,48
EMP101745,Utami Pramudita Kurniawan,907564,4,4,2,3,2,3,2,4,3,66
EMP101746,Rani Tri Kusuma,627672,2,1,2,1,5,2,2,2,6,44
EMP101747,Bayu Erlangga Permadi,933348,4,1,3,6,1,3,2,1,5,39
EMP101748,Wulan Rohman,149449,4,1,3,1,5,1,1,4,3,58
EMP101749,Novi Adi Subekti,827493,1,4,4,3,5,2,1,1,2,22
EMP101750,Oktavia Ridwan,163771,1,4,4,4,1,2,2,3,2,86
EMP101751,Ayu Salsabila,431926,4,2,4,6,2,2,2,2,1,43
EMP101752,Julia Dharma Situmorang,439990,2,4,1,1,4,1,3,4,1,72
EMP101753,Adi Tamba,943954,4,1,1,4,4,2,2,1,4,116
EMP101754,Luthfi Mahendra,378778,1,2,5,5,1,3,3,3,2,39
EMP101755,Rafa Utami,754502,1,3,2,5,2,3,2,1,5,10
EMP101756,Rendra Hasibuan,512859,3,2,2,5,3,1,1,2,4,48
EMP101757,Rifqi Mahendra,500269,1,3,3,6,5,3,3,4,5,67
EMP101758,Indra Kusuma,145024,1,3,2,1,2,2,2,4,5,40
EMP101759,Gita Mahardika Permadi,389839,3,1,3,5,4,3,2,2,1,32
EMP101760,Budi Putra,880327,3,2,4,2,2,3,1,3,4,40
EMP101761,Yoga Hidayat,695775,2,3,1,5,3,2,1,3,1,57
EMP101762,Fajar Saputra,507860,2,3,1,1,3,2,2,3,4,35
EMP101763,Dewi Tri Halim,178892,1,2,5,1,2,3,3,1,1,43
EMP101764,Luthfi Jatmiko Firmansyah,838276,2,3,3,6,3,1,1,3,3,20
EMP101765,Utami Erlangga Herlambang,264710,4,2,6,4,1,1,3,2,3,56
EMP101766,Kartika Aji Pradana,465967,4,2,5,3,4,2,2,1,3,41
EMP101767,Nadia Maulida,898578,4,4,3,5,1,1,1,3,3,36
EMP101768,Satya Yudhistira Saputra,876951,4,3,3,6,1,2,2,3,2,79
EMP101769,Ayunda Saputra Rohman,766209,4,2,6,4,3,2,1,4,3,44
EMP101770,Zaki Qolbi Gunawan,738085,3,1,3,4,3,3,1,2,6,19
EMP101771,Zahra Dharma Firmansyah,917919,2,1,4,1,4,1,2,3,1,37
EMP101772,Tania Rachman Lestari,116115,4,2,6,4,4,2,3,2,1,75
EMP101773,Lestari Lestari Salsabila,612324,3,3,4,4,5,3,3,4,4,68
EMP101774,Arif Anugrah Putra,946556,3,3,6,4,2,2,1,3,3,36
EMP101775,Dimas Ginting,186552,1,1,6,5,2,1,1,1,5,102
EMP101776,Dwi Wijaya,174940,1,2,1,1,4,2,2,3,3,86
EMP101777,Sari Lukman,206027,2,1,5,4,3,1,1,2,4,14
EMP101778,Dian Wijaya Setiawan,632580,1,4,4,1,5,3,3,1,2,58
EMP101779,Rifqi Kusuma Kusuma,165207,1,4,4,6,1,3,2,1,6,8
EMP101780,Vania Utama Zulfikar,150888,2,1,3,1,3,3,2,3,6,87
EMP101781,Bella Candra Zulfikar,562501,3,2,3,6,5,3,3,2,6,62
EMP101782,Prasetyo Mahardika Herlambang,802264,4,4,5,3,5,2,2,4,6,37
EMP101783,Nurlita Suharto,487495,1,4,4,6,5,1,2,3,4,11
EMP101784,Dwi Indrawan,969922,2,3,5,1,2,1,2,3,5,42
EMP101785,Wulan Qolbi Yulianto,722667,3,3,6,5,3,2,2,1,3,51
EMP101786,Citra Mahardika Halim,231236,4,2,2,5,3,1,3,1,2,48
EMP101787,Zaki Subekti,691605,1,3,3,5,4,3,2,3,3,37
EMP101788,Valdo Qolbi Utami,973879,4,2,1,3,1,2,3,2,1,56
EMP101789,Oktavia Siregar,822964,1,4,3,3,2,2,2,3,5,42
EMP101790,Valdo Suharto,201995,2,3,6,4,2,3,2,4,5,46
EMP101791,Luthfi Salsabila,342023,3,2,5,6,1,1,3,1,6,24
EMP101792,Nadia Kusuma,151829,4,3,3,3,2,2,3,2,4,77
EMP101793,Umar Nugroho,760737,1,4,2,6,3,1,2,2,2,41
EMP101794,Nadia Tamba,599027,2,1,1,5,4,1,1,1,4,45
EMP101795,Ayunda Tamba,917237,3,4,2,4,2,2,3,1,1,64
EMP101796,Bayu Rahmawati,837374,3,3,4,2,5,2,1,1,2,61
EMP101797,Rani Ananda,944887,4,3,1,5,5,1,2,3,5,52
EMP101798,Bayu Situmorang,980490,4,4,1,2,2,2,3,1,6,69
EMP101799,Rani Ganesha Rohman,316762,1,2,6,4,1,1,1,1,5,116
EMP101800,Eko Fadillah Halim,625732,1,1,4,3,2,2,1,1,1,42
EMP101801,Cahyo Wibowo,425810,2,4,2,4,2,2,2,4,3,77
EMP101802,Tania Wijaya Lukman,800688,4,1,4,1,1,1,1,1,1,39
EMP101803,Bella Rachman Hidayat,553339,4,4,1,6,3,2,1,4,2,106
EMP101804,Nurlita Baskara Sinaga,949324,4,4,4,3,4,2,2,2,6,40
EMP101805,Evi Putra,481290,4,4,2,6,3,3,3,3,5,34
EMP101806,Indra Iqbal Lukman,723724,3,4,4,2,4,2,3,4,1,33
EMP101807,Satya Fauziah,287440,1,3,5,1,2,1,1,3,1,5
EMP101808,Dewi Rachman Simanjuntak,785659,2,4,6,2,3,1,2,3,5,64
EMP101809,Dinda Suharto,971179,1,2,4,6,3,1,3,4,2,17
EMP101810,Dwi Tri Hartanto,455536,1,3,5,6,4,3,1,1,4,85
EMP101811,Adit Yudhistira Putra,648105,1,2,4,5,5,1,3,2,6,8
EMP101812,Prasetyo Sinaga,629943,1,1,3,3,1,3,1,4,6,38
EMP101813,Julia Fauziah,152294,3,4,3,1,1,2,1,3,5,30
EMP101814,Rendra Wijaya Ramadhan,204301,2,4,3,1,1,3,3,1,3,7
EMP101815,Valdo Setiawan,187717,3,3,1,1,3,1,2,2,6,27
EMP101816,Rani Anugrah Zulfikar,550793,4,2,1,5,1,3,1,4,1,62
EMP101817,Luthfi Pramudita Pradana,381920,1,2,2,6,4,3,2,1,1,51
EMP101818,Oka Anugrah Kusuma,441653,2,3,2,2,2,2,1,2,5,67
EMP101819,Tania Ananda,110064,1,4,1,5,5,2,3,3,5,11
EMP101820,Dinda Zulfikar Rahmawati,496132,3,1,5,2,4,1,2,3,6,46
EMP101821,Umar Halim,915156,2,2,2,3,1,1,3,2,5,59
EMP101822,Nadia Anugrah Lestari,216313,1,2,2,3,3,3,1,4,5,61
EMP101823,Prasetyo Jatmiko Rohman,486924,4,4,5,1,2,1,3,1,4,56
EMP101824,Galih Zulfikar Permadi,793411,1,3,4,4,2,3,1,3,6,45
EMP101825,Adit Iqbal Santoso,497158,1,2,5,4,3,3,3,4,1,45
EMP101826,Yuni Situmorang,967919,1,2,5,2,5,2,1,4,2,47
EMP101827,Fajar Candra Zulfikar,351399,4,1,1,1,2,2,3,2,1,55
EMP101828,Eko Halim,839190,4,1,5,4,5,2,3,1,3,80
EMP101829,Umar Ganesha Maulida,788522,2,2,1,3,3,3,3,1,2,51
EMP101830,Umar Setiawan,164533,3,3,5,2,5,3,2,2,5,76
EMP101831,Cahyo Wijaya Lukman,841435,1,1,5,2,1,1,1,4,3,100
EMP101832,Eko Putra,231089,3,4,1,6,4,2,2,3,1,72
EMP101833,Zaki Lukman,740526,2,4,2,5,2,3,2,4,6,69
EMP101834,Fitri Subekti,507441,4,4,6,1,3,1,1,2,4,28
EMP101835,Yoga Kusuma,281358,2,1,6,6,5,3,3,1,3,55
EMP101836,Luthfi Ramadhan,809600,4,1,6,6,4,3,3,2,5,56
EMP101837,Zahra Iqbal Pradana,443746,1,4,1,2,3,2,1,3,2,37
EMP101838,Intan Aji Simanjuntak,617712,3,1,4,4,5,3,3,3,2,55
EMP101839,Rendra Mahendra,662043,2,4,3,2,4,2,2,4,2,53
EMP101840,Rizka Erlangga Ananda,329348,4,4,5,6,4,1,1,3,3,105
EMP101841,Bella Lukman,479406,4,3,2,6,3,2,1,1,3,25
EMP101842,Luthfi Baskara Saputra,206415,2,2,3,4,4,2,2,3,3,6
EMP101843,Ayunda Halim,951577,3,3,2,1,5,3,1,3,3,49
EMP101844,Dimas Wijaya,817457,3,4,1,2,1,3,3,2,1,63
EMP101845,Ahmad Salsabila,946709,4,1,3,3,3,1,3,2,1,49
EMP101846,Arif Suharto,535995,1,2,4,3,3,3,1,1,3,53
EMP101847,Sari Utama Maulida,439573,1,1,1,4,1,1,2,2,5,39
EMP101848,Yuni Pamungkas,122715,1,2,6,3,2,2,2,3,6,0
EMP101849,Teguh Tri Pratama,894899,1,3,3,3,2,2,2,2,2,83
EMP101850,Kartika Saputra Kusuma,325705,3,2,5,1,3,3,3,1,5,34
EMP101851,Yuni Aji Purnama,509618,4,4,5,5,3,2,2,2,5,38
EMP101852,Nugroho Dharma Mahendra,822667,4,2,4,1,2,1,2,2,2,13
EMP101853,Kurnia Suharto,409000,1,2,1,4,3,2,3,2,6,56
EMP101854,Joko Mahendra,487974,4,4,1,6,5,3,1,2,6,40
EMP101855,Rizki Pratama,631739,3,4,2,6,5,1,3,1,5,71
EMP101856,Hadi Jatmiko Subekti,994257,2,4,5,1,1,2,2,2,2,33
EMP101857,Andi Hartanto,460779,2,3,4,1,2,3,3,1,1,92
EMP101858,Intan Candra Siregar,669233,4,4,6,2,4,1,3,1,3,5
EMP101859,Ayunda Lestari Ridwan,117844,4,3,6,1,3,3,1,1,1,56
EMP101860,Putri Pamungkas,997390,4,3,1,1,1,2,1,2,4,16
EMP101861,Fajar Saputra Kurniawan,917133,1,3,5,5,3,2,3,2,3,12
EMP101862,Rendra Sinaga,468344,1,4,2,5,1,3,2,3,1,31
EMP101863,Wahyu Lestari,531823,4,2,4,2,2,3,1,3,3,29
EMP101864,Putri Utama Siregar,258622,2,1,5,1,1,1,1,2,6,59
EMP101865,Anisa Qolbi Setiawan,544582,3,3,2,2,5,2,2,4,5,27
EMP101866,Julia Tri Wibowo,856732,4,3,1,5,2,2,2,2,1,28
EMP101867,Rizki Rahmawati,418808,3,4,4,2,3,3,1,3,5,36
EMP101868,Dinda Hidayat,592002,3,4,1,5,4,2,1,4,6,45
EMP101869,Mahendra Nugroho,998516,3,3,3,3,1,3,1,3,6,4
EMP101870,Ayu Wijaya Putra,685740,3,3,6,2,5,2,1,3,5,53
EMP101871,Zaki Tamba,619892,1,3,5,1,4,3,2,2,5,78
EMP101872,Ahmad Erlangga Maulida,872437,4,1,2,2,5,3,3,3,6,71
EMP101873,Ahmad Tamba,434439,3,3,4,3,3,1,2,1,3,81
EMP101874,Nadia Siregar,262245,3,3,5,4,1,1,1,2,4,61
EMP101875,Rendra Santoso,149644,2,2,5,2,2,3,2,3,1,75
EMP101876,Tania Saputra,315725,4,1,5,5,5,3,3,1,3,32
EMP101877,Iman Suharto,672436,3,2,3,2,5,3,1,2,6,14
EMP101878,Teguh Herlambang,948709,1,4,3,5,2,1,2,4,1,12
EMP101879,Rani Handayani,837192,2,3,5,5,2,2,3,1,6,26
EMP101880,Nadia Nabila Pradana,676170,2,4,4,5,2,3,3,4,3,29
EMP101881,Dewi Dharma Ramadhan,218553,2,1,1,2,4,2,3,2,6,45
EMP101882,Vania Rachman Anggara,859556,2,2,1,5,5,1,1,2,4,48
EMP101883,Rama Baskara Ramadhan,409798,3,2,1,1,2,3,1,1,6,42
EMP101884,Novi Anugrah Nugroho,888627,1,1,1,4,2,2,2,1,6,75
EMP101885,Gita Utami,707906,2,3,3,5,1,3,2,3,4,111
EMP101886,Joko Saputra Salsabila,189884,1,4,5,4,5,3,1,4,5,23
EMP101887,Bella Nabila Utami,462797,3,1,1,5,2,3,2,1,1,90
EMP101888,Citra Mahendra,710364,4,2,4,4,3,1,3,2,5,84
EMP101889,Julia Kusuma,665939,1,3,3,6,4,1,3,1,5,20
EMP101890,Prasetyo Qolbi Maulida,904270,3,2,1,4,4,2,3,1,4,58
EMP101891,Budi Nugroho,718542,2,3,5,2,5,1,2,4,5,15
EMP101892,Evi Pratama,218886,4,4,1,1,3,3,3,4,1,79
EMP101893,Julia Situmorang,528933,1,3,4,4,5,3,3,3,4,35
EMP101894,Tania Nugroho,226261,2,4,3,5,1,1,2,1,5,16
EMP101895,Yuni Saputra Wibowo,612175,3,4,3,6,5,3,3,1,5,86
EMP101896,Bayu Lestari Subekti,229514,3,2,5,4,2,3,2,4,1,20
EMP101897,Vania Utama Lestari,680545,3,1,3,2,4,1,3,1,6,62
EMP101898,Joko Candra Purnama,694123,2,1,2,4,1,1,2,4,4,52
EMP101899,Hana Aji Maulana,372460,1,4,3,6,4,3,2,2,4,54
EMP101900,Bella Lestari Simanjuntak,472182,3,1,6,6,2,2,3,3,2,39
EMP101901,Julia Putra,731862,3,1,3,5,5,1,2,2,5,77
EMP101902,Citra Anugrah Purnama,914488,4,2,6,6,5,3,3,2,5,54
EMP101903,Kartika Fadillah Yulianto,733124,1,3,3,4,1,3,2,3,5,28
EMP101904,Eko Subekti,797988,3,3,4,4,1,3,2,4,4,52
EMP101905,Wulan Utama Wibowo,828425,1,1,6,3,5,2,2,1,4,61
EMP101906,Arif Saputra,940959,3,1,2,4,2,1,1,2,5,108
EMP101907,Fitri Fauziah,919159,2,2,3,4,1,2,3,3,4,36
EMP101908,Adi Candra Indrawan,268240,3,2,4,2,3,2,2,1,6,66
EMP101909,Kurnia Kusuma,253114,4,4,3,5,5,3,2,1,5,59
EMP101910,Fitri Saputra Firmansyah,158162,3,3,6,4,4,3,1,1,3,36
EMP101911,Lestari Ganesha Zulfikar,108670,3,4,1,5,2,2,2,2,2,68
EMP101912,Umar Ramadhan,583501,4,2,4,4,1,3,1,4,5,40
EMP101913,Anisa Baskara Maulida,836469,3,2,6,6,4,3,2,1,3,25
EMP101914,Wulan Ramadhan,252103,2,2,2,3,1,3,1,4,1,31
EMP101915,Dewi Candra Lukman,466866,3,4,2,1,4,3,3,4,3,62
EMP101916,Adit Zulfikar Siregar,542407,4,4,3,1,3,2,1,2,1,91
EMP101917,Bella Ginting,113890,3,2,4,3,4,3,2,3,3,82
EMP101918,Nabila Yudhistira Pradana,605485,4,3,5,2,5,3,2,1,1,66
EMP101919,Wulan Rachman Ginting,515189,1,2,4,5,1,1,3,1,2,58
EMP101920,Nurlita Sinaga,427998,4,1,6,2,2,1,1,1,2,88
EMP101921,Dian Adi Tamba,560549,4,4,6,5,1,2,2,2,3,13
EMP101922,Bayu Mahardika Handayani,856950,2,2,2,2,2,2,3,1,5,71
EMP101923,Vania Fadillah Mahendra,931717,3,2,4,2,5,3,3,2,2,14
EMP101924,Dian Anggara,360450,2,4,2,5,3,1,1,3,4,52
EMP101925,Rizka Iqbal Nugroho,952793,1,4,1,3,4,1,2,3,4,3
EMP101926,Zahra Maulida,189417,3,4,5,5,3,1,3,2,4,47
EMP101927,Eko Ganesha Handayani,495048,2,2,4,5,5,1,1,2,2,102
EMP101928,Mahendra Pratomo,121010,3,4,5,5,1,3,3,2,6,3
EMP101929,Ayunda Pratomo,356186,3,4,5,5,5,3,2,4,2,53
EMP101930,Budi Ramadhan,279112,3,3,5,4,4,2,1,3,2,47
EMP101931,Ayu Sinaga,587405,2,3,4,3,3,1,2,4,2,34
EMP101932,Wahyu Saputra Fauziah,876248,3,3,5,4,5,1,3,3,2,84
EMP101933,Dwi Lestari Lestari,651800,1,1,5,1,2,1,2,4,5,50
EMP101934,Yoga Halim Syahputra,367182,2,4,4,5,5,1,1,2,3,63
EMP101935,Hadi Maulida,876704,4,4,5,1,5,2,1,1,2,83
EMP101936,Dwi Syahputra,115709,1,2,2,3,5,2,2,2,4,5
EMP101937,Joko Anugrah Suharto,747747,4,1,5,1,4,2,3,2,4,84
EMP101938,Oka Halim Purnama,506060,4,3,1,2,5,2,2,1,1,66
EMP101939,Rafa Syahputra,548105,1,4,3,3,1,3,3,4,3,108
EMP101940,Rani Sinaga,854784,3,1,3,4,5,3,3,3,4,109
EMP101941,Hana Halim Wijaya,207751,1,3,2,1,5,2,2,4,2,5
EMP101942,Evi Rachman Pamungkas,936297,2,2,6,3,1,2,1,2,1,42
EMP101943,Rama Rachman Ginting,449502,3,3,4,4,5,1,3,3,4,71
EMP101944,Dewi Utami,368838,3,1,4,1,2,3,1,3,5,4
EMP101945,Mahendra Wibowo,522357,4,1,6,2,4,3,3,3,3,96
EMP101946,Putri Maulida,108026,1,2,5,4,3,2,3,3,6,61
EMP101947,Gita Lukman,715261,3,4,4,2,3,3,1,4,1,58
EMP101948,Utami Lestari Indrawan,955832,2,2,5,6,1,1,2,4,3,36
EMP101949,Nugroho Dharma Indrawan,940189,2,4,6,5,2,3,3,2,1,47
EMP101950,Teguh Rachman Salsabila,220970,3,1,3,3,1,3,2,2,4,49
EMP101951,Putri Firmansyah,550104,2,2,5,3,3,2,1,2,6,52
EMP101952,Bayu Setiawan,712745,1,3,2,3,5,3,2,1,2,70
EMP101953,Wulan Wijaya Ginting,475454,2,4,6,6,5,3,2,3,3,11
EMP101954,Rizki Indrawan,478164,3,4,6,3,1,3,2,2,6,37
EMP101955,Budi Salsabila,723827,2,2,2,2,2,1,1,3,5,57
EMP101956,Julia Ridwan,399138,4,2,5,6,4,2,1,2,5,35
EMP101957,Hadi Jatmiko Zulfikar,821460,2,2,6,5,4,2,3,3,5,74
EMP101958,Hadi Utama Hidayat,515655,4,4,3,2,2,1,1,4,4,31
EMP101959,Anisa Qolbi Fauziah,483202,1,1,6,3,5,3,3,2,2,88
EMP101960,Kurnia Sinaga,863299,1,1,5,5,1,1,2,2,1,18
EMP101961,Indra Kusuma Purnama,526439,1,3,6,2,1,3,1,3,5,55
EMP101962,Rani Yudhistira Anggara,521850,1,3,2,3,3,2,2,4,4,61
EMP101963,Zahra Mahendra,621989,4,1,1,2,3,1,3,4,5,52
EMP101964,Joko Handayani,420507,4,2,1,6,3,1,2,3,6,58
EMP101965,Dimas Candra Ramadhan,870784,4,2,2,1,5,2,1,4,2,52
EMP101966,Dewi Wijaya,665863,2,4,1,3,5,2,3,4,1,88
EMP101967,Tania Halim Zulfikar,899491,3,4,1,4,5,1,1,2,4,26
EMP101968,Lestari Siregar,182270,3,3,5,1,4,1,1,2,6,24
EMP101969,Budi Aji Simanjuntak,703432,3,4,5,4,1,3,1,1,4,44
EMP101970,Rizky Hidayat,668690,2,4,2,1,4,2,2,2,6,87
EMP101971,Utami Hasibuan,403125,4,3,2,5,5,1,2,1,5,48
EMP101972,Evi Wijaya,699740,2,4,6,5,1,1,2,2,3,38
EMP101973,Putri Siregar,324933,1,1,2,1,3,3,3,3,6,29
EMP101974,Yoga Dharma Salsabila,392195,2,4,2,4,3,2,2,2,3,40
EMP101975,Fajar Nugroho,745319,2,1,5,1,5,2,3,4,1,67
EMP101976,Prasetyo Utami,205334,2,2,4,4,2,1,3,3,6,118
EMP101977,Teguh Zulfikar,782869,1,1,6,3,1,3,3,2,6,50
EMP101978,Yuni Erlangga Pratama,786958,3,3,2,2,5,3,1,3,4,9
EMP101979,Prasetyo Pramudita Saputra,941332,3,4,5,3,3,3,1,3,5,37
EMP101980,Valdo Ganesha Handayani,560544,1,4,2,6,2,2,1,1,2,81
EMP101981,Novi Aji Suharto,812259,3,2,6,4,3,1,1,4,4,89
EMP101982,Joko Santoso,981696,3,2,6,6,3,1,3,4,3,53
EMP101983,Dinda Qolbi Fauziah,211945,4,3,6,5,4,3,1,3,2,86
EMP101984,Putri Utami,164699,3,2,2,6,2,3,3,4,4,57
EMP101985,Dwi Kusuma,463869,2,4,2,6,5,1,1,4,5,31
EMP101986,Wahyu Pratomo,889823,2,3,3,3,1,3,1,2,4,7
EMP101987,Ahmad Herlambang,462437,4,4,6,3,4,1,3,3,2,77
EMP101988,Wulan Tri Pratama,919916,2,2,3,5,5,3,3,3,3,33
EMP101989,Gita Tri Gunawan,897663,4,1,4,5,1,1,1,2,1,27
EMP101990,Adi Subekti,644792,2,3,3,4,2,2,2,3,3,53
EMP101991,Dian Erlangga Yulianto,180750,3,1,6,5,1,3,2,1,1,37
EMP101992,Maya Anugrah Hasibuan,505313,2,4,6,5,5,2,1,3,1,42
EMP101993,Rani Utama Simanjuntak,439432,2,4,6,3,4,2,1,2,6,24
EMP101994,Rani Indrawan,856308,4,4,6,2,5,1,2,1,4,14
EMP101995,Utami Kusuma Hidayat,791731,4,4,5,2,2,1,2,3,3,50
EMP101996,Adit Maulana,361572,4,2,2,5,1,2,3,2,1,53
EMP101997,Satya Halim Putra,465240,1,3,1,4,3,3,2,4,4,16
EMP101998,Kurnia Subekti,577048,3,3,5,5,5,3,1,1,1,64
EMP101999,Adit Mahendra,432959,1,4,2,6,5,3,1,2,1,58
DUP9129,Nabila Dharma Salsabila,446315,3,3,6,5,3,2,3,4,2,50
DUP9015,Umar Maulana,791731,4,4,5,2,2,1,2,3,3,50
DUP5237,Fajar Fauziah,165207,1,4,4,6,1,3,2,1,6,8
DUP2722,Dewi Syahputra,994257,2,4,5,1,1,2,2,2,2,33
DUP3015,Bayu Kurniawan,391102,2,4,1,3,5,3,1,4,1,79
DUP1942,Dewi Fadillah Hidayat,325441,4,4,1,4,1,1,2,2,2,79
DUP2096,Putri Wibowo,149080,3,3,4,4,2,2,1,3,4,49
DUP4177,Adi Ginting,116115,4,2,6,4,4,2,3,2,1,75
DUP9801,Ayu Kusuma Santoso,889823,2,3,3,3,1,3,1,2,4,7
DUP3452,Fitri Anugrah Subekti,890632,1,4,3,3,5,3,3,1,5,50
